state_code,county,cousub,rent_50_0,rent_50_1,rent_50_2,rent_50_3,rent_50_4,pop2017
39,61,99999,690,797,1039,1398,1591,808705
39,165,99999,690,797,1039,1398,1591,223870
18,47,99999,576,659,867,1142,1325,22835
39,15,99999,585,670,881,1089,1195,43800
21,81,99999,701,759,865,1218,1481,24800
18,161,99999,561,650,845,1120,1266,7225
21,47,99999,672,750,965,1371,1652,72440
21,221,99999,672,750,965,1371,1652,14285
47,125,99999,672,750,965,1371,1652,192120
47,161,99999,502,548,721,900,1234,13250
47,11,99999,599,663,872,1133,1286,103665
47,139,99999,599,663,872,1133,1286,16720
39,35,99999,674,781,952,1246,1305,1257400
39,55,99999,674,781,952,1246,1305,93895
39,85,99999,674,781,952,1246,1305,229700
39,93,99999,674,781,952,1246,1305,305405
39,103,99999,674,781,952,1246,1305,176360
16,55,99999,784,897,1112,1580,1903,150130
48,41,99999,801,887,1028,1460,1668,214230
48,51,99999,801,887,1028,1460,1668,17595
48,395,99999,801,887,1028,1460,1668,16725
8,41,99999,956,1116,1407,1999,2408,674825
8,119,99999,857,1009,1290,1832,2208,23770
29,19,99999,696,759,928,1244,1471,174590
29,53,99999,569,578,759,1018,1244,17620
29,89,99999,551,559,735,993,997,10145
45,17,99999,897,934,1064,1362,1645,14810
45,39,99999,897,934,1064,1362,1645,22870
45,63,99999,897,934,1064,1362,1645,281870
45,79,99999,897,934,1064,1362,1645,404870
45,81,99999,897,934,1064,1362,1645,20230
45,55,99999,695,716,816,1146,1397,63735
13,259,99999,532,535,704,870,1205,5830
13,263,99999,704,779,889,1196,1522,6425
1,113,99999,703,778,889,1206,1522,58480
13,53,99999,703,778,889,1206,1522,11095
13,145,99999,703,778,889,1206,1522,33200
13,197,99999,703,778,889,1206,1522,8560
13,215,99999,703,778,889,1206,1522,198645
18,5,99999,892,896,1035,1344,1529,81025
39,41,99999,782,888,1105,1372,1526,193025
39,45,99999,782,888,1105,1372,1526,151525
39,49,99999,782,888,1105,1372,1526,1253505
39,89,99999,782,888,1105,1372,1526,170680
39,97,99999,782,888,1105,1372,1526,43730
39,117,99999,782,888,1105,1372,1526,34935
39,129,99999,782,888,1105,1372,1526,57075
39,73,99999,557,561,738,1032,1054,28545
39,127,99999,544,584,768,949,1104,35985
39,159,99999,794,852,1121,1386,1520,54690
48,355,99999,884,978,1203,1586,1851,358485
48,409,99999,884,978,1203,1586,1851,66865
41,3,99999,1078,1148,1371,1947,2347,88250
12,91,99999,1055,1061,1260,1658,2147,197590
12,131,99999,882,993,1131,1488,1634,63455
24,1,99999,518,623,779,1016,1297,72590
54,57,99999,518,623,779,1016,1297,27420
48,85,99999,1166,1247,1477,1883,2473,914075
48,113,99999,1166,1247,1477,1883,2473,2552215
48,121,99999,1166,1247,1477,1883,2473,781320
48,139,99999,1166,1247,1477,1883,2473,164090
48,231,99999,1166,1247,1477,1883,2473,90320
48,257,99999,1166,1247,1477,1883,2473,114850
48,397,99999,1166,1247,1477,1883,2473,90415
48,251,99999,1012,1147,1368,1816,2261,160175
48,367,99999,1012,1147,1368,1816,2261,125965
48,439,99999,1012,1147,1368,1816,2261,1983675
48,497,99999,932,949,1081,1451,1521,63245
13,313,99999,585,646,845,1140,1146,103965
13,213,99999,568,619,815,1067,1247,39445
17,183,99999,632,644,848,1098,1150,79205
1,3,99999,872,878,1149,1523,1938,203360
17,73,99999,564,686,849,1128,1275,49650
17,131,99999,564,686,849,1128,1275,15795
17,161,99999,564,686,849,1128,1275,146205
19,163,99999,564,686,849,1128,1275,171495
39,57,99999,644,723,926,1236,1325,164825
39,109,99999,644,723,926,1236,1325,104080
39,113,99999,644,723,926,1236,1325,531985
1,79,99999,579,619,753,989,1055,33290
1,103,99999,579,619,753,989,1055,119155
17,115,99999,575,678,840,1174,1208,107585
12,127,99999,805,994,1212,1607,1687,518660
12,35,99999,873,1011,1303,1720,1976,105015
8,1,99999,1341,1480,1800,2416,2714,487850
8,5,99999,1341,1480,1800,2416,2714,626610
8,14,99999,1341,1480,1800,2416,2714,64285
8,19,99999,1341,1480,1800,2416,2714,9255
8,31,99999,1341,1480,1800,2416,2714,678465
8,35,99999,1341,1480,1800,2416,2714,320940
8,39,99999,1341,1480,1800,2416,2714,24555
8,47,99999,1341,1480,1800,2416,2714,5795
8,59,99999,1341,1480,1800,2416,2714,564030
8,93,99999,1341,1480,1800,2416,2714,16900
19,99,99999,548,592,779,1069,1205,36790
19,49,99999,698,818,993,1363,1441,80865
19,77,99999,698,818,993,1363,1441,10665
19,121,99999,698,818,993,1363,1441,15720
19,153,99999,698,818,993,1363,1441,467235
19,181,99999,698,818,993,1363,1441,48630
26,87,99999,786,909,1162,1469,1579,88205
26,99,99999,786,909,1162,1469,1579,864020
26,125,99999,786,909,1162,1469,1579,1241860
26,147,99999,786,909,1162,1469,1579,159760
26,163,99999,786,909,1162,1469,1579,1763820
26,93,99999,793,995,1193,1595,1765,186945
1,61,99999,586,590,736,969,1089,26570
1,69,99999,586,590,736,969,1089,104110
1,67,99999,540,543,705,931,1112,17110
10,1,99999,902,907,1062,1509,1746,173145
19,61,99999,589,674,887,1183,1518,96570
27,17,99999,742,767,1004,1310,1625,35410
27,137,99999,742,767,1004,1310,1625,200295
55,31,99999,742,767,1004,1310,1625,43505
27,75,99999,643,716,869,1174,1178,10580
37,37,99999,1101,1107,1289,1662,1948,68365
37,63,99999,1101,1107,1289,1662,1948,300865
37,135,99999,1101,1107,1289,1662,1948,141810
37,77,99999,735,740,953,1207,1489,58505
37,145,99999,612,616,811,1096,1100,39240
42,89,99999,945,952,1252,1742,2035,167305
55,17,99999,597,679,889,1203,1377,63445
55,35,99999,597,679,889,1203,1377,102390
6,25,99999,757,862,1127,1572,1897,179955
21,93,99999,664,668,879,1222,1487,107700
21,123,99999,664,668,879,1222,1487,14100
21,163,99999,617,621,817,1161,1398,28450
18,39,99999,631,711,914,1169,1239,202925
36,15,99999,796,801,1018,1338,1444,86885
48,141,99999,597,750,899,1256,1539,834825
48,229,99999,503,631,757,936,1296,3700
40,47,99999,612,700,921,1204,1249,62420
42,49,99999,683,705,915,1131,1254,277795
41,39,99999,880,1012,1325,1882,2268,363470
18,129,99999,663,754,939,1231,1415,25600
18,163,99999,663,754,939,1231,1415,181830
18,173,99999,663,754,939,1231,1415,61580
21,101,99999,663,754,939,1231,1415,46250
2,90,99999,931,1065,1401,1990,2398,100030
27,27,99999,636,751,915,1300,1566,62040
38,17,99999,636,751,915,1300,1566,170620
35,45,99999,762,772,895,1193,1387,128220
37,51,99999,826,840,978,1351,1657,332765
37,85,99999,695,699,920,1307,1575,128755
37,93,99999,717,722,861,1223,1474,52570
5,7,99999,699,738,919,1305,1573,251825
5,87,99999,699,738,919,1305,1573,15905
5,143,99999,699,738,919,1305,1573,223685
4,5,99999,1246,1277,1614,2046,2458,138640
26,49,99999,575,680,865,1090,1173,410880
45,41,99999,687,691,905,1146,1277,138535
45,31,99999,629,667,774,1010,1105,67570
1,33,99999,558,611,798,993,1247,54435
1,77,99999,558,611,798,993,1247,92590
55,39,99999,651,685,893,1194,1211,102080
8,69,99999,1168,1232,1531,2175,2606,330975
5,47,99999,520,563,668,829,1045,17805
5,33,99999,559,562,740,1031,1165,62120
5,131,99999,559,562,740,1031,1165,127360
40,135,99999,559,562,740,1031,1165,41365
18,3,99999,599,705,871,1111,1220,367745
18,183,99999,599,705,871,1111,1220,33480
6,19,99999,957,963,1210,1710,1966,971615
1,55,99999,588,623,763,960,1042,103130
12,75,99999,574,578,760,1025,1141,39715
12,1,99999,839,924,1110,1464,1505,259865
12,41,99999,839,924,1110,1464,1505,17190
13,139,99999,892,958,1092,1422,1610,192865
42,1,99999,734,898,1084,1448,1675,101590
36,113,99999,755,898,1125,1461,1526,64700
36,115,99999,755,898,1125,1461,1526,62185
37,191,99999,696,701,922,1140,1552,124495
27,119,99999,647,715,913,1297,1563,31565
38,35,99999,647,715,913,1297,1563,70130
31,79,99999,596,651,816,1084,1114,61235
31,93,99999,552,575,757,936,1027,6385
31,121,99999,552,575,757,1023,1027,7830
8,77,99999,724,829,1089,1547,1864,148800
26,81,99999,849,913,1107,1442,1636,636375
26,67,99999,716,721,949,1178,1397,64145
26,139,99999,859,900,1025,1403,1458,280245
26,117,99999,647,680,832,1041,1309,62955
41,33,99999,849,905,1191,1692,2039,84515
30,13,99999,679,694,903,1266,1482,81815
8,123,99999,960,1059,1361,1927,2163,285730
55,9,99999,671,717,924,1267,1271,258005
55,61,99999,671,717,924,1267,1271,20380
55,83,99999,557,613,761,999,1032,37465
37,81,99999,871,898,1023,1335,1530,517195
37,151,99999,871,898,1023,1335,1530,142825
37,157,99999,629,633,817,1072,1222,91565
37,147,99999,786,791,980,1345,1677,176485
45,7,99999,677,710,890,1134,1515,194175
45,45,99999,853,948,1080,1408,1719,490330
45,77,99999,853,948,1080,1408,1719,121450
45,59,99999,625,629,828,1037,1123,66510
72,15,99999,399,408,465,628,631,18505
72,57,99999,399,408,465,628,631,42625
72,109,99999,399,408,465,628,631,17770
28,45,99999,706,780,915,1270,1419,46275
28,47,99999,706,780,915,1270,1419,200490
28,131,99999,534,614,714,1014,1014,17980
28,59,99999,645,793,912,1245,1561,141315
54,65,99999,572,727,828,1119,1123,17510
54,3,99999,828,834,1048,1376,1794,111610
24,43,99999,692,811,1041,1479,1753,149545
22,105,99999,746,751,960,1187,1302,128850
6,31,99999,982,988,1234,1753,1910,150185
42,41,99999,780,897,1144,1453,1551,245800
42,43,99999,780,897,1144,1453,1551,273330
42,99,99999,780,897,1144,1453,1551,45880
51,165,99999,761,766,1008,1321,1725,78655
51,660,99999,761,766,1008,1321,1725,53065
9,3,2060,922,1123,1387,1715,2032,18380
9,3,4300,922,1123,1387,1715,2032,20585
9,3,5910,922,1123,1387,1715,2032,20850
9,3,8490,922,1123,1387,1715,2032,60500
9,3,10100,922,1123,1387,1715,2032,9600
9,3,12270,922,1123,1387,1715,2032,10340
9,3,22070,922,1123,1387,1715,2032,5220
9,3,22630,922,1123,1387,1715,2032,50810
9,3,24800,922,1123,1387,1715,2032,11410
9,3,25990,922,1123,1387,1715,2032,44610
9,3,27600,922,1123,1387,1715,2032,25595
9,3,31240,922,1123,1387,1715,2032,34690
9,3,32640,922,1123,1387,1715,2032,11325
9,3,37070,922,1123,1387,1715,2032,124390
9,3,37140,922,1123,1387,1715,2032,2085
9,3,44700,922,1123,1387,1715,2032,58170
9,3,45820,922,1123,1387,1715,2032,6420
9,3,50440,922,1123,1387,1715,2032,73070
9,3,52140,922,1123,1387,1715,2032,30605
9,3,60120,922,1123,1387,1715,2032,17805
9,3,65370,922,1123,1387,1715,2032,20015
9,3,68940,922,1123,1387,1715,2032,24305
9,3,70550,922,1123,1387,1715,2032,43815
9,3,71390,922,1123,1387,1715,2032,25800
9,3,74540,922,1123,1387,1715,2032,15675
9,3,82590,922,1123,1387,1715,2032,63360
9,3,84900,922,1123,1387,1715,2032,26395
9,3,87000,922,1123,1387,1715,2032,29035
9,3,87070,922,1123,1387,1715,2032,12565
9,7,14300,922,1123,1387,1715,2032,4285
9,7,18080,922,1123,1387,1715,2032,14020
9,7,20810,922,1123,1387,1715,2032,7290
9,7,22280,922,1123,1387,1715,2032,9070
9,7,22490,922,1123,1387,1715,2032,12890
9,7,35230,922,1123,1387,1715,2032,8305
9,7,47080,922,1123,1387,1715,2032,4400
9,7,47360,922,1123,1387,1715,2032,46745
9,7,61800,922,1123,1387,1715,2032,9390
9,13,1080,922,1123,1387,1715,2032,3180
9,13,6260,922,1123,1387,1715,2032,4945
9,13,16400,922,1123,1387,1715,2032,5440
9,13,17800,922,1123,1387,1715,2032,12460
9,13,25360,922,1123,1387,1715,2032,15950
9,13,37910,922,1123,1387,1715,2032,9550
9,13,44910,922,1123,1387,1715,2032,26020
9,13,69220,922,1123,1387,1715,2032,11285
9,13,72090,922,1123,1387,1715,2032,11900
9,13,76290,922,1123,1387,1715,2032,14840
9,13,77830,922,1123,1387,1715,2032,930
9,13,78250,922,1123,1387,1715,2032,29180
9,13,85950,922,1123,1387,1715,2032,5915
9,7,15350,1025,1178,1542,2190,2639,13040
9,7,19130,1025,1178,1542,2190,2639,4545
9,7,26270,1025,1178,1542,2190,2639,6590
9,7,40710,1025,1178,1542,2190,2639,6440
9,7,57320,1025,1178,1542,2190,2639,10160
9,7,81680,1025,1178,1542,2190,2639,6925
28,35,99999,615,771,925,1198,1355,75835
28,73,99999,615,771,925,1198,1355,60515
28,111,99999,615,771,925,1198,1355,12045
28,31,99999,493,638,727,1033,1069,19170
37,3,99999,604,608,743,967,1114,37160
37,23,99999,604,608,743,967,1114,88900
37,27,99999,604,608,743,967,1114,81805
37,35,99999,604,608,743,967,1114,156180
45,13,99999,1167,1188,1354,1748,2318,179315
45,53,99999,813,882,1005,1302,1623,27465
13,179,99999,934,951,1083,1538,1854,62120
13,183,99999,655,659,795,1129,1353,17855
12,17,99999,749,771,1015,1416,1737,141375
5,51,99999,617,642,845,1054,1415,97995
22,57,99999,627,742,944,1258,1431,98110
22,109,99999,627,742,944,1258,1431,113065
48,71,99999,1049,1127,1342,1781,2287,39285
48,157,99999,1049,1127,1342,1781,2287,711420
48,167,99999,1049,1127,1342,1781,2287,321185
48,201,99999,1049,1127,1342,1781,2287,4525520
48,291,99999,1049,1127,1342,1781,2287,79885
48,339,99999,1049,1127,1342,1781,2287,535185
48,473,99999,1049,1127,1342,1781,2287,48445
48,39,99999,852,1125,1282,1677,2194,345995
48,15,99999,662,850,997,1375,1706,29290
21,43,99999,501,512,674,851,914,27385
21,19,99999,611,707,848,1134,1264,48485
21,89,99999,611,707,848,1134,1264,36010
39,87,99999,611,707,848,1134,1264,61055
54,11,99999,611,707,848,1134,1264,96100
54,99,99999,611,707,848,1134,1264,41065
54,79,99999,732,748,984,1295,1523,56645
1,83,99999,709,828,982,1302,1563,91695
1,89,99999,709,828,982,1302,1563,353215
16,19,99999,613,752,923,1311,1580,110405
16,51,99999,613,752,923,1311,1580,27410
16,23,99999,560,686,843,1197,1443,2615
18,95,99999,591,648,841,1075,1140,129640
18,11,99999,721,833,1001,1313,1552,63015
18,13,99999,721,833,1001,1313,1552,15005
18,57,99999,721,833,1001,1313,1552,309685
18,59,99999,721,833,1001,1313,1552,72775
18,63,99999,721,833,1001,1313,1552,158170
18,81,99999,721,833,1001,1313,1552,149360
18,97,99999,721,833,1001,1313,1552,939965
18,109,99999,721,833,1001,1313,1552,69535
18,145,99999,721,833,1001,1313,1552,44340
18,133,99999,617,629,806,1145,1254,37545
19,103,99999,817,916,1148,1631,1965,144425
19,183,99999,631,673,885,1094,1281,22095
36,109,99999,1153,1234,1495,1909,2027,104415
26,75,99999,651,778,917,1203,1349,158990
28,29,99999,846,880,1026,1268,1448,28750
28,49,99999,846,880,1026,1268,1448,243250
28,89,99999,846,880,1026,1268,1448,102210
28,121,99999,846,880,1026,1268,1448,149645
28,51,99999,532,536,705,895,1026,18265
28,127,99999,558,674,779,1009,1333,27215
28,163,99999,602,606,764,944,1036,27495
47,23,99999,601,696,904,1241,1246,17095
47,113,99999,601,696,904,1241,1246,97885
47,53,99999,506,612,761,1034,1303,49220
47,33,99999,502,574,755,997,1292,14555
12,19,99999,895,1076,1285,1668,2107,203290
12,31,99999,895,1076,1285,1668,2107,912045
12,89,99999,895,1076,1285,1668,2107,78435
12,109,99999,895,1076,1285,1668,2107,226580
12,3,99999,586,640,842,1131,1441,27535
37,133,99999,671,780,927,1317,1587,192685
55,105,99999,732,737,970,1293,1323,161225
29,51,99999,547,600,736,1045,1055,76750
29,151,99999,547,600,736,1045,1055,13610
29,27,99999,628,632,832,1039,1293,44795
29,135,99999,511,522,687,866,1036,15905
47,19,99999,658,700,844,1078,1277,56500
47,171,99999,658,700,844,1078,1277,17830
47,179,99999,658,700,844,1078,1277,126435
42,21,99999,608,612,784,1004,1146,135870
5,31,99999,569,667,856,1109,1430,104245
5,111,99999,517,521,685,847,944,24100
29,97,99999,595,639,809,1045,1132,118520
29,145,99999,595,639,809,1045,1132,58235
15,9,99999,1618,1729,2158,2953,3247,164095
26,77,99999,653,758,937,1237,1335,259830
17,91,99999,684,783,1030,1385,1506,110800
20,91,99999,819,940,1106,1466,1685,578795
20,103,99999,819,940,1106,1466,1685,79360
20,107,99999,819,940,1106,1466,1685,9600
20,121,99999,819,940,1106,1466,1685,32975
20,209,99999,819,940,1106,1466,1685,163225
29,25,99999,819,940,1106,1466,1685,9045
29,37,99999,819,940,1106,1466,1685,101890
29,47,99999,819,940,1106,1466,1685,236070
29,49,99999,819,940,1106,1466,1685,20495
29,95,99999,819,940,1106,1466,1685,688555
29,107,99999,819,940,1106,1466,1685,32655
29,165,99999,819,940,1106,1466,1685,96900
29,177,99999,819,940,1106,1466,1685,22860
29,13,99999,555,569,749,994,1172,16405
53,5,99999,739,897,1113,1494,1881,190530
53,21,99999,739,897,1113,1494,1881,89125
48,27,99999,684,688,874,1242,1496,336505
48,99,99999,684,688,874,1242,1496,75820
48,281,99999,628,632,832,1132,1136,20475
47,73,99999,541,563,724,949,1044,56400
47,163,99999,541,563,724,949,1044,156520
51,169,99999,541,563,724,949,1044,22290
51,191,99999,541,563,724,949,1044,54455
51,520,99999,541,563,724,949,1044,17075
36,111,99999,1007,1137,1463,1924,2164,180130
47,1,99999,770,859,1052,1381,1623,75540
47,9,99999,770,859,1052,1381,1623,127135
47,93,99999,770,859,1052,1381,1623,452285
47,105,99999,770,859,1052,1381,1623,51025
47,173,99999,770,859,1052,1381,1623,19175
47,13,99999,500,572,752,1018,1092,39825
47,129,99999,567,589,775,1101,1226,21640
47,145,99999,588,721,885,1153,1328,52925
18,67,99999,619,631,782,1093,1194,82455
27,55,99999,656,768,987,1380,1689,18710
55,63,99999,656,768,987,1380,1689,117580
22,55,99999,652,837,954,1288,1487,238230
22,99,99999,652,837,954,1288,1487,53610
22,1,99999,513,557,733,1033,1104,62605
22,45,99999,661,677,891,1135,1358,73345
22,113,99999,568,672,766,1002,1039,59840
18,171,99999,639,646,850,1207,1455,8270
18,7,99999,780,894,1042,1342,1649,8685
18,157,99999,780,894,1042,1342,1649,186080
18,15,99999,629,636,837,1035,1135,19995
22,19,99999,702,732,941,1178,1321,198755
22,23,99999,702,732,941,1178,1321,6805
4,15,99999,706,812,1026,1444,1629,204690
12,105,99999,900,906,1145,1538,1960,652255
42,71,99999,841,981,1233,1558,1672,536495
26,155,99999,621,625,822,1096,1180,68615
26,37,99999,778,814,994,1277,1348,77320
26,45,99999,778,814,994,1277,1348,108585
26,65,99999,778,814,994,1277,1348,286185
48,479,99999,800,805,997,1294,1428,269625
35,13,99999,676,692,839,1192,1402,213850
32,3,99999,910,1080,1306,1855,2235,2112435
20,45,99999,749,804,1000,1420,1670,117805
40,31,99999,626,631,818,1162,1400,123065
40,33,99999,567,571,740,996,1004,6000
42,75,99999,779,802,1045,1342,1417,137615
16,69,99999,647,755,974,1384,1667,40015
53,3,99999,647,755,974,1384,1667,22260
23,1,2060,749,815,1043,1354,1597,22940
23,1,19105,749,815,1043,1354,1597,3910
23,1,29255,749,815,1043,1354,1597,4355
23,1,38565,749,815,1043,1354,1597,2300
23,1,38740,749,815,1043,1354,1597,36210
23,1,40035,749,815,1043,1354,1597,8870
23,1,40665,749,815,1043,1354,1597,2075
23,1,40770,749,815,1043,1354,1597,3135
23,1,44585,749,815,1043,1354,1597,2990
23,1,46160,749,815,1043,1354,1597,2590
23,1,60020,749,815,1043,1354,1597,5520
23,1,64570,749,815,1043,1354,1597,5010
23,1,77800,749,815,1043,1354,1597,5745
23,1,79585,749,815,1043,1354,1597,1665
21,17,99999,683,802,986,1358,1617,20015
21,49,99999,683,802,986,1358,1617,35755
21,67,99999,683,802,986,1358,1617,315110
21,113,99999,683,802,986,1358,1617,51665
21,209,99999,683,802,986,1358,1617,52320
21,239,99999,683,802,986,1358,1617,25815
39,3,99999,603,662,816,1063,1191,104155
31,109,99999,672,742,956,1331,1551,306355
31,159,99999,516,614,777,1061,1330,17045
5,45,99999,748,771,883,1186,1410,121280
5,85,99999,748,771,883,1186,1410,71570
5,105,99999,748,771,883,1186,1410,10320
5,119,99999,748,771,883,1186,1410,392850
5,125,99999,748,771,883,1186,1410,116250
5,53,99999,653,674,769,960,1043,18075
16,41,99999,624,748,938,1332,1605,13120
49,5,99999,624,748,938,1332,1605,120290
48,183,99999,730,836,982,1356,1559,123400
48,459,99999,730,836,982,1356,1559,40505
48,203,99999,672,758,958,1185,1299,66605
48,401,99999,670,674,887,1124,1353,53025
53,15,99999,749,856,1118,1588,1914,103590
6,37,99999,1527,1770,2255,2971,3236,10105720
6,59,99999,1844,2047,2498,3415,3949,3155815
18,19,99999,738,855,1026,1367,1569,114895
18,43,99999,738,855,1026,1367,1569,76480
18,61,99999,738,855,1026,1367,1569,39450
21,29,99999,738,855,1026,1367,1569,78620
21,103,99999,738,855,1026,1367,1569,15675
21,111,99999,738,855,1026,1367,1569,764380
21,185,99999,738,855,1026,1367,1569,64635
21,215,99999,738,855,1026,1367,1569,18010
18,175,99999,565,598,787,1063,1067,27805
21,211,99999,676,709,933,1184,1369,45830
48,107,99999,711,821,1009,1430,1716,5895
48,303,99999,711,821,1009,1430,1716,298040
48,305,99999,603,696,855,1215,1450,5785
51,9,99999,802,803,932,1257,1427,31820
51,11,99999,802,803,932,1257,1427,15460
51,19,99999,802,803,932,1257,1427,77320
51,31,99999,802,803,932,1257,1427,55160
51,680,99999,802,803,932,1257,1427,79235
13,21,99999,650,801,917,1161,1244,153925
13,79,99999,650,801,917,1161,1244,12385
13,169,99999,650,801,917,1161,1244,28540
13,289,99999,650,801,917,1161,1244,8325
13,207,99999,611,737,840,1038,1438,26795
6,39,99999,966,972,1267,1800,1978,154440
55,25,99999,995,1154,1344,1796,2088,522835
55,21,99999,664,759,999,1419,1460,56790
55,45,99999,707,710,931,1188,1263,36870
55,49,99999,715,716,942,1233,1483,23575
33,11,4500,1033,1174,1501,1855,2052,22020
33,11,29860,1033,1174,1501,1855,2052,17900
33,11,45140,1033,1174,1501,1855,2052,110600
33,11,79780,1033,1174,1501,1855,2052,8920
33,11,1300,1155,1322,1739,2229,2358,11240
33,11,8100,1155,1322,1739,2229,2358,5190
33,11,31940,1155,1322,1739,2229,2358,1970
33,11,37140,1155,1322,1739,2229,2358,7780
33,11,37940,1155,1322,1739,2229,2358,24860
33,11,42260,1155,1322,1739,2229,2358,8425
33,11,46260,1155,1322,1739,2229,2358,1490
33,11,47540,1155,1322,1739,2229,2358,25565
33,11,48020,1155,1322,1739,2229,2358,15290
33,11,49140,1155,1322,1739,2229,2358,2500
33,11,50260,1155,1322,1739,2229,2358,87640
33,11,51940,1155,1322,1739,2229,2358,5205
33,11,59940,1155,1322,1739,2229,2358,13325
33,11,85220,1155,1322,1739,2229,2358,3685
33,11,1700,1051,1064,1400,1778,2139,2655
33,11,4900,1051,1064,1400,1778,2139,1425
